#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_abandoned_thaig_23_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
c_abandoned_thaig_24;Abandoned thaig 24;Abandoned thaig 24;Abandoned thaig 24;;Abandoned thaig 24;;;;;;;;;x
c_abandoned_thaig_24_adj;Abandoned thaig 24ian;;Abandoned thaig 24er;;;;;;;;;;;x
c_abandoned_thaig_25;Abandoned thaig 25;Abandoned thaig 25;Abandoned thaig 25;;Abandoned thaig 25;;;;;;;;;x
c_abandoned_thaig_25_adj;Abandoned thaig 25ian;;Abandoned thaig 25er;;;;;;;;;;;x
c_abandoned_thaig_26;Abandoned thaig 26;Abandoned thaig 26;Abandoned thaig 26;;Abandoned thaig 26;;;;;;;;;x
c_abandoned_thaig_26_adj;Abandoned thaig 26ian;;Abandoned thaig 26er;;;;;;;;;;;x
c_abandoned_thaig_27;Abandoned thaig 27;Abandoned thaig 27;Abandoned thaig 27;;Abandoned thaig 27;;;;;;;;;x
c_abandoned_thaig_27_adj;Abandoned thaig 27ian;;Abandoned thaig 27er;;;;;;;;;;;x
c_abandoned_thaig_28;Abandoned thaig 28;Abandoned thaig 28;Abandoned thaig 28;;Abandoned thaig 28;;;;;;;;;x
c_abandoned_thaig_28_adj;Abandoned thaig 28ian;;Abandoned thaig 28er;;;;;;;;;;;x
c_abandoned_thaig_29;Abandoned thaig 29;Abandoned thaig 29;Abandoned thaig 29;;Abandoned thaig 29;;;;;;;;;x
c_abandoned_thaig_29_adj;Abandoned thaig 29ian;;Abandoned thaig 29er;;;;;;;;;;;x
c_abandoned_thaig_3;Abandoned thaig 3;Abandoned thaig 3;Abandoned thaig 3;;Abandoned thaig 3;;;;;;;;;x
c_abandoned_thaig_3_adj;Abandoned thaig 3ian;;Abandoned thaig 3er;;;;;;;;;;;x
c_abandoned_thaig_30;Abandoned thaig 30;Abandoned thaig 30;Abandoned thaig 30;;Abandoned thaig 30;;;;;;;;;x
c_abandoned_thaig_30_adj;Abandoned thaig 30ian;;Abandoned thaig 30er;;;;;;;;;;;x
c_abandoned_thaig_31;Abandoned thaig 31;Abandoned thaig 31;Abandoned thaig 31;;Abandoned thaig 31;;;;;;;;;x
c_abandoned_thaig_31_adj;Abandoned thaig 31ian;;Abandoned thaig 31er;;;;;;;;;;;x
c_abandoned_thaig_32;Abandoned thaig 32;Abandoned thaig 32;Abandoned thaig 32;;Abandoned thaig 32;;;;;;;;;x
c_abandoned_thaig_32_adj;Abandoned thaig 32ian;;Abandoned thaig 32er;;;;;;;;;;;x
c_abandoned_thaig_33;Abandoned thaig 33;Abandoned thaig 33;Abandoned thaig 33;;Abandoned thaig 33;;;;;;;;;x
c_abandoned_thaig_33_adj;Abandoned thaig 33ian;;Abandoned thaig 33er;;;;;;;;;;;x
c_abandoned_thaig_34;Abandoned thaig 34;Abandoned thaig 34;Abandoned thaig 34;;Abandoned thaig 34;;;;;;;;;x
c_abandoned_thaig_34_adj;Abandoned thaig 34ian;;Abandoned thaig 34er;;;;;;;;;;;x
c_abandoned_thaig_35;Abandoned thaig 35;Abandoned thaig 35;Abandoned thaig 35;;Abandoned thaig 35;;;;;;;;;x
c_abandoned_thaig_35_adj;Abandoned thaig 35ian;;Abandoned thaig 35er;;;;;;;;;;;x
c_abandoned_thaig_4;Abandoned thaig 4;Abandoned thaig 4;Abandoned thaig 4;;Abandoned thaig 4;;;;;;;;;x
c_abandoned_thaig_4_adj;Abandoned thaig 4ian;;Abandoned thaig 4er;;;;;;;;;;;x
c_abandoned_thaig_5;Abandoned thaig 5;Abandoned thaig 5;Abandoned thaig 5;;Abandoned thaig 5;;;;;;;;;x
c_abandoned_thaig_5_adj;Abandoned thaig 5ian;;Abandoned thaig 5er;;;;;;;;;;;x
c_abandoned_thaig_6;Abandoned thaig 6;Abandoned thaig 6;Abandoned thaig 6;;Abandoned thaig 6;;;;;;;;;x
c_abandoned_thaig_6_adj;Abandoned thaig 6ian;;Abandoned thaig 6er;;;;;;;;;;;x
c_abandoned_thaig_7;Abandoned thaig 7;Abandoned thaig 7;Abandoned thaig 7;;Abandoned thaig 7;;;;;;;;;x
c_abandoned_thaig_7_adj;Abandoned thaig 7ian;;Abandoned thaig 7er;;;;;;;;;;;x
c_abandoned_thaig_8;Abandoned thaig 8;Abandoned thaig 8;Abandoned thaig 8;;Abandoned thaig 8;;;;;;;;;x
c_abandoned_thaig_8_adj;Abandoned thaig 8ian;;Abandoned thaig 8er;;;;;;;;;;;x
c_abandoned_thaig_9;Abandoned thaig 9;Abandoned thaig 9;Abandoned thaig 9;;Abandoned thaig 9;;;;;;;;;x
c_abandoned_thaig_9_adj;Abandoned thaig 9ian;;Abandoned thaig 9er;;;;;;;;;;;x
c_absdale;Absdale;Absdale;Absdale;;Absdale;;;;;;;;;x
c_absdale_adj;Absdalean;;absdaler;;;;;;;;;;;x
c_abyssal_rift;Abyssal Rift;Abyssal Rift;Abyssal Rift;;Abyssal Rift;;;;;;;;;x
c_abyssal_rift_adj;Abyssal Riftian;;Abyssal Rifter;;;;;;;;;;;x
c_acarlar;Acarlar;Acarlar;Acarlar;;Acarlar;;;;;;;;;x
c_acarlar_adj;Acarlarian;;acarlarer;;;;;;;;;;;x
c_aceusis;Aceusis;Aceusis;Aceusis;;Aceusis;;;;;;;;;x
c_aceusis_adj;Aceusisian;;aceusiser;;;;;;;;;;;x
c_achios;Achios;Achios;Achios;;Achios;;;;;;;;;x
c_achios_adj;Achiosian;;achioser;;;;;;;;;;;x
c_acteinea;Acteinea;Acteinea;Acteinea;;Acteinea;;;;;;;;;x
c_acteinea_adj;Acteinean;;acteiner;;;;;;;;;;;x
c_adana;Adana;Adana;Adana;;Adana;;;;;;;;;x
c_adana_adj;Adanan;;adaner;;;;;;;;;;;x
c_adraa;Adraa;Adraa;Adraa;;Adraa;;;;;;;;;x
c_adraa_adj;Adraan;;adrer;;;;;;;;;;;x
c_aeduncan_thaig;Aeduncan thaig;Aeduncan thaig;Aeduncan thaig;;Aeduncan thaig;;;;;;;;;x
c_aeduncan_thaig_adj;Aeduncan thaigian;;Aeduncan thaiger;;;;;;;;;;;x
c_aesis;Aesis;Aesis;Aesis;;Aesis;;;;;;;;;x
c_aesis_adj;Aesisian;;aesiser;;;;;;;;;;;x
c_afsaana;Afsaana;Afsaana;Afsaana;;Afsaana;;;;;;;;;x
c_afsaana_adj;Afsaanan;;afsaaner;;;;;;;;;;;x
c_afsin;Afsin;Afsin;Afsin;;Afsin;;;;;;;;;x
c_afsin_adj;Afsinian;;afsiner;;;;;;;;;;;x
c_agrineusis;Agrineusis;Agrineusis;Agrineusis;;Agrineusis;;;;;;;;;x
c_agrineusis_adj;Agrineusisian;;agrineusiser;;;;;;;;;;;x
c_ahlat;Ahlat;Ahlat;Ahlat;;Ahlat;;;;;;;;;x
c_ahlat_adj;Ahlatian;;ahlater;;;;;;;;;;;x
c_akbez;Akbez;Akbez;Akbez;;Akbez;;;;;;;;;x
c_akbez_adj;Akbezian;;akbezer;;;;;;;;;;;x
c_akhaaz;Akhaaz;Akhaaz;Akhaaz;;Akhaaz;;;;;;;;;x
c_akhaaz_adj;Akhaazian;;akhaazer;;;;;;;;;;;x
c_akhebar;Akhebar;Akhebar;Akhebar;;Akhebar;;;;;;;;;x
c_akhebar_adj;Akhebarian;;akhebarer;;;;;;;;;;;x
c_akryreum;Akryreum;Akryreum;Akryreum;;Akryreum;;;;;;;;;x
c_akryreum_adj;Akryreumian;;akryreumer;;;;;;;;;;;x
c_alaka;Alaka;Alaka;Alaka;;Alaka;;;;;;;;;x
c_alaka_adj;Alakan;;alaker;;;;;;;;;;;x
c_alam;Alam;Alam;Alam;;Alam;;;;;;;;;x
c_alam_adj;Alamian;;alamer;;;;;;;;;;;x
c_alamar;Alamar;Alamar;Alamar;;Alamar;;;;;;;;;x
c_alamar_adj;Alamarian;;alamarer;;;;;;;;;;;x
c_alcegrant;Alcegrant;Alcegrant;Alcegrant;;Alcegrant;;;;;;;;;x
c_alcegrant_adj;Alcegrantian;;alcegranter;;;;;;;;;;;x
c_alesia;Alesia;Alesia;Alesia;;Alesia;;;;;;;;;x
c_alesia_adj;Alesian;;aleser;;;;;;;;;;;x
c_alyons;Alyons;Alyons;Alyons;;Alyons;;;;;;;;;x
c_alyons_adj;Alyonsian;;alyonser;;;;;;;;;;;x
c_amaranthine;Amaranthine;Amaranthine;Amaranthine;;Amaranthine;;;;;;;;;x
c_amaranthine_adj;Amaranthinean;;amaranthiner;;;;;;;;;;;x
c_amiternum;Amiternum;Amiternum;Amiternum;;Amiternum;;;;;;;;;x
c_amiternum_adj;Amiternumian;;amiternumer;;;;;;;;;;;x
c_andorals_reach;Andoral's Reach;Andoral's Reach;Andoral's Reach;;Andoral's Reach;;;;;;;;;x
c_andorals_reach_adj;Andoral's Reachian;;Andoral's Reacher;;;;;;;;;;;x
c_angarrak;Angarrak;Angarrak;Angarrak;;Angarrak;;;;;;;;;x
c_angarrak_adj;Angarrakian;;angarraker;;;;;;;;;;;x
c_ankeleum;Ankeleum;Ankeleum;Ankeleum;;Ankeleum;;;;;;;;;x
c_ankeleum_adj;Ankeleumian;;ankeleumer;;;;;;;;;;;x
c_anridin;Anridin;Anridin;Anridin;;Anridin;;;;;;;;;x
c_anridin_adj;Anridinian;;anridiner;;;;;;;;;;;x
c_ansburg;Ansburg;Ansburg;Ansburg;;Ansburg;;;;;;;;;x
c_ansburg_adj;Ansburgian;;ansburger;;;;;;;;;;;x
c_ansburga;AnsburgA;AnsburgA;AnsburgA;;AnsburgA;;;;;;;;;x
c_ansburga_adj;AnsburgAian;;ansburger;;;;;;;;;;;x
c_ansburgb;AnsburgB;AnsburgB;AnsburgB;;AnsburgB;;;;;;;;;x
c_ansburgb_adj;AnsburgBian;;ansburgber;;;;;;;;;;;x
c_ansburgc;AnsburgC;AnsburgC;AnsburgC;;AnsburgC;;;;;;;;;x
c_ansburgc_adj;AnsburgCian;;ansburgcer;;;;;;;;;;;x
c_antegria;Antegria;Antegria;Antegria;;Antegria;;;;;;;;;x
c_antegria_adj;Antegrian;;antegrer;;;;;;;;;;;x
c_antiva;Antiva;Antiva;Antiva;;Antiva;;;;;;;;;x
c_antiva_adj;Antivan;;antiver;;;;;;;;;;;x
c_aphatrae;Aphatrae;Aphatrae;Aphatrae;;Aphatrae;;;;;;;;;x
c_aphatrae_adj;Aphatraean;;aphatrer;;;;;;;;;;;x
c_araban;Araban;Araban;Araban;;Araban;;;;;;;;;x
c_araban_adj;Arabanian;;arabaner;;;;;;;;;;;x
c_arcadia;Arcadia;Arcadia;Arcadia;;Arcadia;;;;;;;;;x
c_arcadia_adj;Arcadian;;arcader;;;;;;;;;;;x
c_archambon;Archambon;Archambon;Archambon;;Archambon;;;;;;;;;x
c_archambon_adj;Archambonian;;archamboner;;;;;;;;;;;x
c_ardahan;Ardahan;Ardahan;Ardahan;;Ardahan;;;;;;;;;x
c_ardahan_adj;Ardahanian;;ardahaner;;;;;;;;;;;x
c_areo;Areo;Areo;Areo;;Areo;;;;;;;;;x
c_areo_adj;Arian;;arer;;;;;;;;;;;x
c_argai;Argai;Argai;Argai;;Argai;;;;;;;;;x
c_argai_adj;Argian;;arger;;;;;;;;;;;x
c_aritas;Aritas;Aritas;Aritas;;Aritas;;;;;;;;;x
c_aritas_adj;Aritasian;;aritaser;;;;;;;;;;;x
c_arlesans;Arlesans;Arlesans;Arlesans;;Arlesans;;;;;;;;;x
c_arlesans_adj;Arlesansian;;arlesanser;;;;;;;;;;;x
c_armutalan;Armutalan;Armutalan;Armutalan;;Armutalan;;;;;;;;;x
c_armutalan_adj;Armutalanian;;armutalaner;;;;;;;;;;;x
c_arnee;Arnee;Arnee;Arnee;;Arnee;;;;;;;;;x
c_arnee_adj;Arneean;;arner;;;;;;;;;;;x
c_arpajon;Arpajon;Arpajon;Arpajon;;Arpajon;;;;;;;;;x
c_arpajon_adj;Arpajonian;;arpajoner;;;;;;;;;;;x
c_arpinum;Arpinum;Arpinum;Arpinum;;Arpinum;;;;;;;;;x
c_arpinum_adj;Arpinumian;;arpinumer;;;;;;;;;;;x
c_arsin;Arsin;Arsin;Arsin;;Arsin;;;;;;;;;x
c_arsin_adj;Arsinian;;arsiner;;;;;;;;;;;x
c_artenac;Artenac;Artenac;Artenac;;Artenac;;;;;;;;;x
c_artenac_adj;Artenacian;;artenacer;;;;;;;;;;;x
c_artvin;Artvin;Artvin;Artvin;;Artvin;;;;;;;;;x
c_artvin_adj;Artvinian;;artviner;;;;;;;;;;;x
c_asariel;Asariel;Asariel;Asariel;;Asariel;;;;;;;;;x
c_asariel_adj;Asarielian;;asarieler;;;;;;;;;;;x
c_aseman;Aseman;Aseman;Aseman;;Aseman;;;;;;;;;x
c_aseman_adj;Asemanian;;asemaner;;;;;;;;;;;x
c_aseman_2;Aseman;Aseman;Aseman;;Aseman;;;;;;;;;x
c_aseman_2_adj;Asemanian;;asemaner;;;;;;;;;;;x
c_ashkiri;Ashkiri;Ashkiri;Ashkiri;;Ashkiri;;;;;;;;;x
c_ashkiri_adj;Ashkirian;;ashkirer;;;;;;;;;;;x
c_ashward;Ashward;Ashward;Ashward;;Ashward;;;;;;;;;x
c_ashward_adj;Ashwardian;;ashwarder;;;;;;;;;;;x
c_askerhammar;Askerhammar;Askerhammar;Askerhammar;;Askerhammar;;;;;;;;;x
c_askerhammar_adj;Askerhammarian;;askerhammarer;;;;;;;;;;;x
c_assalam;Assalam;Assalam;Assalam;;Assalam;;;;;;;;;x
c_assalam_adj;Assalamian;;assalamer;;;;;;;;;;;x
c_assen;Assen;Assen;Assen;;Assen;;;;;;;;;x
c_assen_adj;Assenian;;assener;;;;;;;;;;;x
c_assum;Assum;Assum;Assum;;Assum;;;;;;;;;x
c_assum_adj;Assumian;;assumer;;;;;;;;;;;x
c_asten;Asten;Asten;Asten;;Asten;;;;;;;;;x
c_asten_adj;Astenian;;astener;;;;;;;;;;;x
c_ataken;Ataken;Ataken;Ataken;;Ataken;;;;;;;;;x
c_ataken_adj;Atakenian;;atakener;;;;;;;;;;;x
c_ath_velanis;Ath Velanis;Ath Velanis;Ath Velanis;;Ath Velanis;;;;;;;;;x
c_ath_velanis_adj;Ath Velanisian;;Ath Velaniser;;;;;;;;;;;x
c_ayesleigh;Ayesleigh;Ayesleigh;Ayesleigh;;Ayesleigh;;;;;;;;;x
c_ayesleigh_adj;Ayesleighian;;ayesleigher;;;;;;;;;;;x
c_ayteiros;Ayteiros;Ayteiros;Ayteiros;;Ayteiros;;;;;;;;;x
c_ayteiros_adj;Ayteirosian;;ayteiroser;;;;;;;;;;;x
c_baeloe;Baeloe;Baeloe;Baeloe;;Baeloe;;;;;;;;;x
c_baeloe_adj;Baeloean;;baeler;;;;;;;;;;;x
c_bahem;Bahem;Bahem;Bahem;;Bahem;;;;;;;;;x
c_bahem_adj;Bahemian;;bahemer;;;;;;;;;;;x
c_bar_le_duc;Bar-le-Duc;Bar-le-Duc;Bar-le-Duc;;Bar-le-Duc;;;;;;;;;x
c_bar_le_duc_adj;Bar-le-Ducian;;bar-le-ducer;;;;;;;;;;;x
c_barnflair;Barnflair;Barnflair;Barnflair;;Barnflair;;;;;;;;;x
c_barnflair_adj;Barnflairian;;barnflairer;;;;;;;;;;;x
c_barrowtown_by_the_sea;Barrowtown-by-the-sea;Barrowtown-by-the-sea;Barrowtown-by-the-sea;;Barrowtown-by-the-sea;;;;;;;;;x
c_barrowtown_by_the_sea_adj;Barrowtown-by-the-sean;;barrowtown-by-the-ser;;;;;;;;;;;x
c_bastion;Bastion;Bastion;Bastion;;Bastion;;;;;;;;;x
c_bastion_adj;Bastionian;;bastioner;;;;;;;;;;;x
c_bayard;Bayard;Bayard;Bayard;;Bayard;;;;;;;;;x
c_bayard_adj;Bayardian;;bayarder;;;;;;;;;;;x
c_bears_grove;Bears Grove;Bears Grove;Bears Grove;;Bears Grove;;;;;;;;;x
c_bears_grove_adj;Bears Grovean;;Bears Grover;;;;;;;;;;;x
c_beaujolais;Beaujolais;Beaujolais;Beaujolais;;Beaujolais;;;;;;;;;x
c_beaujolais_adj;Beaujolaisian;;beaujolaiser;;;;;;;;;;;x
c_beaune;Beaune;Beaune;Beaune;;Beaune;;;;;;;;;x
c_beaune_adj;Beaunean;;beauner;;;;;;;;;;;x
c_belfeld;Belfeld;Belfeld;Belfeld;;Belfeld;;;;;;;;;x
c_belfeld_adj;Belfeldian;;belfelder;;;;;;;;;;;x
c_belfort;Belfort;Belfort;Belfort;;Belfort;;;;;;;;;x
c_belfort_adj;Belfortian;;belforter;;;;;;;;;;;x
c_bellwood;Bellwood;Bellwood;Bellwood;;Bellwood;;;;;;;;;x
c_bellwood_adj;Bellwoodian;;bellwooder;;;;;;;;;;;x
c_berenstead;Berenstead;Berenstead;Berenstead;;Berenstead;;;;;;;;;x
c_berenstead_adj;Berensteadian;;berensteader;;;;;;;;;;;x
c_bergum;Bergum;Bergum;Bergum;;Bergum;;;;;;;;;x
c_bergum_adj;Bergumian;;bergumer;;;;;;;;;;;x
c_besos;Besos;Besos;Besos;;Besos;;;;;;;;;x
c_besos_adj;Besosian;;besoser;;;;;;;;;;;x
c_blackmarsh;Blackmarsh;Blackmarsh;Blackmarsh;;Blackmarsh;;;;;;;;;x
c_blackmarsh_adj;Blackmarshian;;blackmarsher;;;;;;;;;;;x
c_blacktree_hill;Blacktree hill;Blacktree hill;Blacktree hill;;Blacktree hill;;;;;;;;;x
c_blacktree_hill_adj;Blacktree hillian;;Blacktree hiller;;;;;;;;;;;x
c_blaisois;Blaisois;Blaisois;Blaisois;;Blaisois;;;;;;;;;x
c_blaisois_adj;Blaisoisian;;blaisoiser;;;;;;;;;;;x
c_blaricum;Blaricum;Blaricum;Blaricum;;Blaricum;;;;;;;;;x
c_blaricum_adj;Blaricumian;;blaricumer;;;;;;;;;;;x
c_blougast;Blougast;Blougast;Blougast;;Blougast;;;;;;;;;x
c_blougast_adj;Blougastian;;blougaster;;;;;;;;;;;x
c_blythe_bridge;Blythe Bridge;Blythe Bridge;Blythe Bridge;;Blythe Bridge;;;;;;;;;x
c_blythe_bridge_adj;Blythe Bridgean;;Blythe Bridger;;;;;;;;;;;x
c_boisbelle;Boisbelle;Boisbelle;Boisbelle;;Boisbelle;;;;;;;;;x
c_boisbelle_adj;Boisbellean;;boisbeller;;;;;;;;;;;x
c_boischaut;Boischaut;Boischaut;Boischaut;;Boischaut;;;;;;;;;x
c_boischaut_adj;Boischautian;;boischauter;;;;;;;;;;;x
c_bordelon;Bordelon;Bordelon;Bordelon;;Bordelon;;;;;;;;;x
c_bordelon_adj;Bordelonian;;bordeloner;;;;;;;;;;;x
c_bowammar;Bowammar;Bowammar;Bowammar;;Bowammar;;;;;;;;;x
c_bowammar_adj;Bowammarian;;bowammarer;;;;;;;;;;;x
c_brandels_reach;Brandel's reach;Brandel's reach;Brandel's reach;;Brandel's reach;;;;;;;;;x
c_brandels_reach_adj;Brandel's reachian;;Brandel's reacher;;;;;;;;;;;x
c_breakdown_keep;Breakdown Keep;Breakdown Keep;Breakdown Keep;;Breakdown Keep;;;;;;;;;x
c_breakdown_keep_adj;Breakdown Keepian;;Breakdown Keeper;;;;;;;;;;;x
c_brecil_shores;Brecil shores;Brecil shores;Brecil shores;;Brecil shores;;;;;;;;;x
c_brecil_shores_adj;Brecil shoresian;;Brecil shoreser;;;;;;;;;;;x
c_brecil_sources;Brecil sources;Brecil sources;Brecil sources;;Brecil sources;;;;;;;;;x
c_brecil_sources_adj;Brecil sourcesian;;Brecil sourceser;;;;;;;;;;;x
c_brecilias_passage;Brecilia's Passage;Brecilia's Passage;Brecilia's Passage;;Brecilia's Passage;;;;;;;;;x
c_brecilias_passage_adj;Brecilia's Passagean;;Brecilia's Passager;;;;;;;;;;;x
c_brekberg;Brekberg;Brekberg;Brekberg;;Brekberg;;;;;;;;;x
c_brekberg_adj;Brekbergian;;brekberger;;;;;;;;;;;x
c_brivadois;Brivadois;Brivadois;Brivadois;;Brivadois;;;;;;;;;x
c_brivadois_adj;Brivadoisian;;brivadoiser;;;;;;;;;;;x
c_bronzewitz;Bronzewitz;Bronzewitz;Bronzewitz;;Bronzewitz;;;;;;;;;x
c_bronzewitz_adj;Bronzewitzian;;bronzewitzer;;;;;;;;;;;x
c_brown_tortoise_wilds;Brown Tortoise Wilds;Brown Tortoise Wilds;Brown Tortoise Wilds;;Brown Tortoise Wilds;;;;;;;;;x
c_brown_tortoise_wilds_adj;Brown Tortoise Wildsian;;Brown Tortoise Wildser;;;;;;;;;;;x
c_brynnlaw;Brynnlaw;Brynnlaw;Brynnlaw;;Brynnlaw;;;;;;;;;x
c_brynnlaw_adj;Brynnlawian;;brynnlawer;;;;;;;;;;;x
c_bugey;Bugey;Bugey;Bugey;;Bugey;;;;;;;;;x
c_bugey_adj;Bugeian;;bugeer;;;;;;;;;;;x
c_burrenbek;Burrenbek;Burrenbek;Burrenbek;;Burrenbek;;;;;;;;;x
c_burrenbek_adj;Burrenbekian;;burrenbeker;;;;;;;;;;;x
c_bywater;Bywater;Bywater;Bywater;;Bywater;;;;;;;;;x
c_bywater_adj;Bywaterian;;bywaterer;;;;;;;;;;;x
c_cadash_thaig;Cadash thaig;Cadash thaig;Cadash thaig;;Cadash thaig;;;;;;;;;x
c_cadash_thaig_adj;Cadash thaigian;;Cadash thaiger;;;;;;;;;;;x
c_calon;Calon;Calon;Calon;;Calon;;;;;;;;;x
c_calon_adj;Calonian;;caloner;;;;;;;;;;;x
c_calvanico;Calvanico;Calvanico;Calvanico;;Calvanico;;;;;;;;;x
c_calvanico_adj;Calvanician;;calvanicer;;;;;;;;;;;x
c_camaro;Camaro;Camaro;Camaro;;Camaro;;;;;;;;;x
c_camaro_adj;Camarian;;camarer;;;;;;;;;;;x
c_caminata;Caminata;Caminata;Caminata;;Caminata;;;;;;;;;x
c_caminata_adj;Caminatan;;caminater;;;;;;;;;;;x
c_camulodunum;Camulodunum;Camulodunum;Camulodunum;;Camulodunum;;;;;;;;;x
c_camulodunum_adj;Camulodunumian;;camulodunumer;;;;;;;;;;;x
c_caneva;Caneva;Caneva;Caneva;;Caneva;;;;;;;;;x
c_caneva_adj;Canevan;;canever;;;;;;;;;;;x
c_cannocks_chase;Cannock's chase;Cannock's chase;Cannock's chase;;Cannock's chase;;;;;;;;;x
c_cannocks_chase_adj;Cannock's chasean;;Cannock's chaser;;;;;;;;;;;x
c_capsa;Capsa;Capsa;Capsa;;Capsa;;;;;;;;;x
c_capsa_adj;Capsan;;capser;;;;;;;;;;;x
c_carestes;Carestes;Carestes;Carestes;;Carestes;;;;;;;;;x
c_carestes_adj;Carestesian;;caresteser;;;;;;;;;;;x
c_caridins_cross;Caridin's Cross;Caridin's Cross;Caridin's Cross;;Caridin's Cross;;;;;;;;;x
c_caridins_cross_adj;Caridin's Crossian;;Caridin's Crosser;;;;;;;;;;;x
c_carnay;Carnay;Carnay;Carnay;;Carnay;;;;;;;;;x
c_carnay_adj;Carnaian;;carnaer;;;;;;;;;;;x
c_carrac;Carrac;Carrac;Carrac;;Carrac;;;;;;;;;x
c_carrac_adj;Carracian;;carracer;;;;;;;;;;;x
c_carterton;Carterton;Carterton;Carterton;;Carterton;;;;;;;;;x
c_carterton_adj;Cartertonian;;cartertoner;;;;;;;;;;;x
c_casoria;Casoria;Casoria;Casoria;;Casoria;;;;;;;;;x
c_casoria_adj;Casorian;;casorer;;;;;;;;;;;x
