#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_abandoned_thaig_17_3;Abandoned thaig 17;Abandoned thaig 17;Abandoned thaig 17;;Abandoned thaig 17;;;;;;;;;x
b_abandoned_thaig_17_3_adj;Abandoned thaig 17ian;;Abandoned thaig 17er;;;;;;;;;;;x
b_abandoned_thaig_17_4;Abandoned thaig 17;Abandoned thaig 17;Abandoned thaig 17;;Abandoned thaig 17;;;;;;;;;x
b_abandoned_thaig_17_4_adj;Abandoned thaig 17ian;;Abandoned thaig 17er;;;;;;;;;;;x
b_abandoned_thaig_17_5;Abandoned thaig 17;Abandoned thaig 17;Abandoned thaig 17;;Abandoned thaig 17;;;;;;;;;x
b_abandoned_thaig_17_5_adj;Abandoned thaig 17ian;;Abandoned thaig 17er;;;;;;;;;;;x
b_abandoned_thaig_17_6;Abandoned thaig 17;Abandoned thaig 17;Abandoned thaig 17;;Abandoned thaig 17;;;;;;;;;x
b_abandoned_thaig_17_6_adj;Abandoned thaig 17ian;;Abandoned thaig 17er;;;;;;;;;;;x
b_abandoned_thaig_17_7;Abandoned thaig 17;Abandoned thaig 17;Abandoned thaig 17;;Abandoned thaig 17;;;;;;;;;x
b_abandoned_thaig_17_7_adj;Abandoned thaig 17ian;;Abandoned thaig 17er;;;;;;;;;;;x
b_abandoned_thaig_18;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_18_2;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_2_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_18_3;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_3_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_18_4;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_4_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_18_5;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_5_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_18_6;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_6_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_18_7;Abandoned thaig 18;Abandoned thaig 18;Abandoned thaig 18;;Abandoned thaig 18;;;;;;;;;x
b_abandoned_thaig_18_7_adj;Abandoned thaig 18ian;;Abandoned thaig 18er;;;;;;;;;;;x
b_abandoned_thaig_19;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_19_2;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_2_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_19_3;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_3_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_19_4;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_4_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_19_5;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_5_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_19_6;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_6_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_19_7;Abandoned thaig 19;Abandoned thaig 19;Abandoned thaig 19;;Abandoned thaig 19;;;;;;;;;x
b_abandoned_thaig_19_7_adj;Abandoned thaig 19ian;;Abandoned thaig 19er;;;;;;;;;;;x
b_abandoned_thaig_1_2;Abandoned thaig 1;Abandoned thaig 1;Abandoned thaig 1;;Abandoned thaig 1;;;;;;;;;x
b_abandoned_thaig_1_2_adj;Abandoned thaig 1ian;;Abandoned thaig 1er;;;;;;;;;;;x
b_abandoned_thaig_1_3;Abandoned thaig 1;Abandoned thaig 1;Abandoned thaig 1;;Abandoned thaig 1;;;;;;;;;x
b_abandoned_thaig_1_3_adj;Abandoned thaig 1ian;;Abandoned thaig 1er;;;;;;;;;;;x
b_abandoned_thaig_1_4;Abandoned thaig 1;Abandoned thaig 1;Abandoned thaig 1;;Abandoned thaig 1;;;;;;;;;x
b_abandoned_thaig_1_4_adj;Abandoned thaig 1ian;;Abandoned thaig 1er;;;;;;;;;;;x
b_abandoned_thaig_1_5;Abandoned thaig 1;Abandoned thaig 1;Abandoned thaig 1;;Abandoned thaig 1;;;;;;;;;x
b_abandoned_thaig_1_5_adj;Abandoned thaig 1ian;;Abandoned thaig 1er;;;;;;;;;;;x
b_abandoned_thaig_1_6;Abandoned thaig 1;Abandoned thaig 1;Abandoned thaig 1;;Abandoned thaig 1;;;;;;;;;x
b_abandoned_thaig_1_6_adj;Abandoned thaig 1ian;;Abandoned thaig 1er;;;;;;;;;;;x
b_abandoned_thaig_1_7;Abandoned thaig 1;Abandoned thaig 1;Abandoned thaig 1;;Abandoned thaig 1;;;;;;;;;x
b_abandoned_thaig_1_7_adj;Abandoned thaig 1ian;;Abandoned thaig 1er;;;;;;;;;;;x
b_abandoned_thaig_2;Abandoned thaig;Abandoned thaig;Abandoned thaig;;Abandoned thaig;;;;;;;;;x
b_abandoned_thaig_2_adj;Abandoned thaigian;;Abandoned thaiger;;;;;;;;;;;x
b_abandoned_thaig_20;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_20_2;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_2_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_20_3;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_3_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_20_4;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_4_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_20_5;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_5_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_20_6;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_6_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_20_7;Abandoned thaig 20;Abandoned thaig 20;Abandoned thaig 20;;Abandoned thaig 20;;;;;;;;;x
b_abandoned_thaig_20_7_adj;Abandoned thaig 20ian;;Abandoned thaig 20er;;;;;;;;;;;x
b_abandoned_thaig_21;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_21_2;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_2_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_21_3;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_3_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_21_4;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_4_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_21_5;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_5_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_21_6;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_6_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_21_7;Abandoned thaig 21;Abandoned thaig 21;Abandoned thaig 21;;Abandoned thaig 21;;;;;;;;;x
b_abandoned_thaig_21_7_adj;Abandoned thaig 21ian;;Abandoned thaig 21er;;;;;;;;;;;x
b_abandoned_thaig_22;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_22_2;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_2_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_22_3;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_3_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_22_4;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_4_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_22_5;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_5_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_22_6;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_6_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_22_7;Abandoned thaig 22;Abandoned thaig 22;Abandoned thaig 22;;Abandoned thaig 22;;;;;;;;;x
b_abandoned_thaig_22_7_adj;Abandoned thaig 22ian;;Abandoned thaig 22er;;;;;;;;;;;x
b_abandoned_thaig_23;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_23_2;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_2_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_23_3;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_3_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_23_4;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_4_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_23_5;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_5_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_23_6;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_6_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_23_7;Abandoned thaig 23;Abandoned thaig 23;Abandoned thaig 23;;Abandoned thaig 23;;;;;;;;;x
b_abandoned_thaig_23_7_adj;Abandoned thaig 23ian;;Abandoned thaig 23er;;;;;;;;;;;x
b_abandoned_thaig_24;Abandoned thaig 24;Abandoned thaig 24;Abandoned thaig 24;;Abandoned thaig 24;;;;;;;;;x
b_abandoned_thaig_24_adj;Abandoned thaig 24ian;;Abandoned thaig 24er;;;;;;;;;;;x
b_abandoned_thaig_24_2;Abandoned thaig 24;Abandoned thaig 24;Abandoned thaig 24;;Abandoned thaig 24;;;;;;;;;x
