#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_denerim;Denerim;Denerim;Denerim;;Denerim;;;;;;;;;x
d_denerim_adj;Denerimian;;denerimer;;;;;;;;;;;x
d_derthona;Derthona;Derthona;Derthona;;Derthona;;;;;;;;;x
d_derthona_adj;Derthonan;;derthoner;;;;;;;;;;;x
d_eastern_arbor;Eastern Arbor;Eastern Arbor;Eastern Arbor;;Eastern Arbor;;;;;;;;;x
d_eastern_arbor_adj;Eastern Arborian;;Eastern Arborer;;;;;;;;;;;x
d_eastern_arlathan;Eastern Arlathan;Eastern Arlathan;Eastern Arlathan;;Eastern Arlathan;;;;;;;;;x
d_eastern_arlathan_adj;Eastern Arlathanian;;Eastern Arlathaner;;;;;;;;;;;x
d_eastern_donnarks;Eastern Donnarks;Eastern Donnarks;Eastern Donnarks;;Eastern Donnarks;;;;;;;;;x
d_eastern_donnarks_adj;Eastern Donnarksian;;Eastern Donnarkser;;;;;;;;;;;x
d_eastern_silent_plains;Eastern Silent Plains;Eastern Silent Plains;Eastern Silent Plains;;Eastern Silent Plains;;;;;;;;;x
d_eastern_silent_plains_adj;Eastern Silent Plainsian;;Eastern Silent Plainser;;;;;;;;;;;x
d_eastern_tirashan;Eastern Tirashan;Eastern Tirashan;Eastern Tirashan;;Eastern Tirashan;;;;;;;;;x
d_eastern_tirashan_adj;Eastern Tirashanian;;Eastern Tirashaner;;;;;;;;;;;x
d_edgehall;Edgehall;Edgehall;Edgehall;;Edgehall;;;;;;;;;x
d_edgehall_adj;Edgehallian;;edgehaller;;;;;;;;;;;x
d_emerald_graves;Emerald Graves;Emerald Graves;Emerald Graves;;Emerald Graves;;;;;;;;;x
d_emerald_graves_adj;Emerald Gravesian;;Emerald Graveser;;;;;;;;;;;x
d_emprise_du_lion;Emprise du lion;Emprise du lion;Emprise du lion;;Emprise du lion;;;;;;;;;x
d_emprise_du_lion_adj;Emprise du lionian;;Emprise du lioner;;;;;;;;;;;x
d_exalted_plains;Exalted plains;Exalted plains;Exalted plains;;Exalted plains;;;;;;;;;x
d_exalted_plains_adj;Exalted plainsian;;Exalted plainser;;;;;;;;;;;x
d_feral_fjords;Feral Fjords;Feral Fjords;Feral Fjords;;Feral Fjords;;;;;;;;;x
d_feral_fjords_adj;Feral Fjordsian;;Feral Fjordser;;;;;;;;;;;x
d_fields_of_ghislain;Fields of Ghislain;Fields of Ghislain;Fields of Ghislain;;Fields of Ghislain;;;;;;;;;x
d_fields_of_ghislain_adj;Fields of Ghislainian;;Fields of Ghislainer;;;;;;;;;;;x
d_foglands;Foglands;Foglands;Foglands;;Foglands;;;;;;;;;x
d_foglands_adj;Foglandsian;;foglandser;;;;;;;;;;;x
d_gherlens_pass;Gherlen's Pass;Gherlen's Pass;Gherlen's Pass;;Gherlen's Pass;;;;;;;;;x
d_gherlens_pass_adj;Gherlen's Passian;;Gherlen's Passer;;;;;;;;;;;x
d_gorsium;Gorsium;Gorsium;Gorsium;;Gorsium;;;;;;;;;x
d_gorsium_adj;Gorsiumian;;gorsiumer;;;;;;;;;;;x
d_graccuris;Graccuris;Graccuris;Graccuris;;Graccuris;;;;;;;;;x
d_graccuris_adj;Graccurisian;;graccuriser;;;;;;;;;;;x
d_green_dales;Green Dales;Green Dales;Green Dales;;Green Dales;;;;;;;;;x
d_green_dales_adj;Green Dalesian;;Green Daleser;;;;;;;;;;;x
d_gumdar;Gumdar;Gumdar;Gumdar;;Gumdar;;;;;;;;;x
d_gumdar_adj;Gumdarian;;gumdarer;;;;;;;;;;;x
d_gwaren;Gwaren;Gwaren;Gwaren;;Gwaren;;;;;;;;;x
d_gwaren_adj;Gwarenian;;gwarener;;;;;;;;;;;x
d_halamshiral;Halamshiral;Halamshiral;Halamshiral;;Halamshiral;;;;;;;;;x
d_halamshiral_adj;Halamshiralian;;halamshiraler;;;;;;;;;;;x
d_hasmal;Hasmal;Hasmal;Hasmal;;Hasmal;;;;;;;;;x
d_hasmal_adj;Hasmalian;;hasmaler;;;;;;;;;;;x
d_heigi;Heigi;Heigi;Heigi;;Heigi;;;;;;;;;x
d_heigi_adj;Heigian;;heiger;;;;;;;;;;;x
d_hellis;Hellis;Hellis;Hellis;;Hellis;;;;;;;;;x
d_hellis_adj;Hellisian;;helliser;;;;;;;;;;;x
d_hercina;Hercina;Hercina;Hercina;;Hercina;;;;;;;;;x
d_hercina_adj;Hercinan;;herciner;;;;;;;;;;;x
d_highever;Highever;Highever;Highever;;Highever;;;;;;;;;x
d_highever_adj;Higheverian;;higheverer;;;;;;;;;;;x
d_hormak;Hormak;Hormak;Hormak;;Hormak;;;;;;;;;x
d_hormak_adj;Hormakian;;hormaker;;;;;;;;;;;x
d_hossberg;Hossberg;Hossberg;Hossberg;;Hossberg;;;;;;;;;x
d_hossberg_adj;Hossbergian;;hossberger;;;;;;;;;;;x
d_hunterfell;Hunterfell;Hunterfell;Hunterfell;;Hunterfell;;;;;;;;;x
d_hunterfell_adj;Hunterfellian;;hunterfeller;;;;;;;;;;;x
d_hunterhorn_mountains;Hunterhorn Mountains;Hunterhorn Mountains;Hunterhorn Mountains;;Hunterhorn Mountains;;;;;;;;;x
d_hunterhorn_mountains_adj;Hunterhorn Mountainsian;;Hunterhorn Mountainser;;;;;;;;;;;x
d_hunterhorn_outskirts;Hunterhorn Outskirts;Hunterhorn Outskirts;Hunterhorn Outskirts;;Hunterhorn Outskirts;;;;;;;;;x
d_hunterhorn_outskirts_adj;Hunterhorn Outskirtsian;;Hunterhorn Outskirtser;;;;;;;;;;;x
d_kahan;Kahan;Kahan;Kahan;;Kahan;;;;;;;;;x
d_kahan_adj;Kahanian;;kahaner;;;;;;;;;;;x
d_kal_hirol;Kal-Hirol;Kal-Hirol;Kal-Hirol;;Kal-Hirol;;;;;;;;;x
d_kal_hirol_adj;Kal-Hirolian;;kal-hiroler;;;;;;;;;;;x
d_kal_sharok;Kal-Sharok;Kal-Sharok;Kal-Sharok;;Kal-Sharok;;;;;;;;;x
d_kal_sharok_adj;Kal-Sharokian;;kal-sharoker;;;;;;;;;;;x
d_kal_sharok_approaches;Kal-Sharok approaches;Kal-Sharok approaches;Kal-Sharok approaches;;Kal-Sharok approaches;;;;;;;;;x
d_kal_sharok_approaches_adj;Kal-Sharok approachesian;;Kal-Sharok approacheser;;;;;;;;;;;x
d_kassel;Kassel;Kassel;Kassel;;Kassel;;;;;;;;;x
d_kassel_adj;Kasselian;;kasseler;;;;;;;;;;;x
d_kirkwall;Kirkwall;Kirkwall;Kirkwall;;Kirkwall;;;;;;;;;x
d_kirkwall_adj;Kirkwallian;;kirkwaller;;;;;;;;;;;x
d_komt_aar;Komt-aar;Komt-aar;Komt-aar;;Komt-aar;;;;;;;;;x
d_komt_aar_adj;Komt-aarian;;komt-aarer;;;;;;;;;;;x
d_korcari_wilds1;Korcari wilds1;Korcari wilds1;Korcari wilds1;;Korcari wilds1;;;;;;;;;x
d_korcari_wilds1_adj;Korcari wilds1ian;;Korcari wilds1er;;;;;;;;;;;x
d_korcari_wilds2;Korcari wilds2;Korcari wilds2;Korcari wilds2;;Korcari wilds2;;;;;;;;;x
d_korcari_wilds2_adj;Korcari wilds2ian;;Korcari wilds2er;;;;;;;;;;;x
d_korcari_wilds3;Korcari wilds3;Korcari wilds3;Korcari wilds3;;Korcari wilds3;;;;;;;;;x
d_korcari_wilds3_adj;Korcari wilds3ian;;Korcari wilds3er;;;;;;;;;;;x
d_korcari_wilds4;Korcari wilds4;Korcari wilds4;Korcari wilds4;;Korcari wilds4;;;;;;;;;x
d_korcari_wilds4_adj;Korcari wilds4ian;;Korcari wilds4er;;;;;;;;;;;x
d_kul_baras;Kul Baras;Kul Baras;Kul Baras;;Kul Baras;;;;;;;;;x
d_kul_baras_adj;Kul Barasian;;Kul Baraser;;;;;;;;;;;x
d_laddia;Laddia;Laddia;Laddia;;Laddia;;;;;;;;;x
d_laddia_adj;Laddian;;ladder;;;;;;;;;;;x
d_latterfluss_basin;Latterfluss Basin;Latterfluss Basin;Latterfluss Basin;;Latterfluss Basin;;;;;;;;;x
d_latterfluss_basin_adj;Latterfluss Basinian;;Latterfluss Basiner;;;;;;;;;;;x
d_laysh;Laysh;Laysh;Laysh;;Laysh;;;;;;;;;x
d_laysh_adj;Layshian;;laysher;;;;;;;;;;;x
d_little_brecilia;Little Brecilia;Little Brecilia;Little Brecilia;;Little Brecilia;;;;;;;;;x
d_little_brecilia_adj;Little Brecilian;;Little Breciler;;;;;;;;;;;x
d_llomeryn;Llomeryn;Llomeryn;Llomeryn;;Llomeryn;;;;;;;;;x
d_llomeryn_adj;Llomerynian;;llomeryner;;;;;;;;;;;x
d_lothering;Lothering;Lothering;Lothering;;Lothering;;;;;;;;;x
d_lothering_adj;Lotheringian;;lotheringer;;;;;;;;;;;x
d_lussard;Lussard;Lussard;Lussard;;Lussard;;;;;;;;;x
d_lussard_adj;Lussardian;;lussarder;;;;;;;;;;;x
d_lydes;Lydes;Lydes;Lydes;;Lydes;;;;;;;;;x
d_lydes_adj;Lydesian;;lydeser;;;;;;;;;;;x
d_marcaria;Marcaria;Marcaria;Marcaria;;Marcaria;;;;;;;;;x
d_marcaria_adj;Marcarian;;marcarer;;;;;;;;;;;x
d_markham;Markham;Markham;Markham;;Markham;;;;;;;;;x
d_markham_adj;Markhamian;;markhamer;;;;;;;;;;;x
d_marnas_pell;Marnas Pell;Marnas Pell;Marnas Pell;;Marnas Pell;;;;;;;;;x
d_marnas_pell_adj;Marnas Pellian;;Marnas Peller;;;;;;;;;;;x
d_marothius;Marothius;Marothius;Marothius;;Marothius;;;;;;;;;x
d_marothius_adj;Marothiusian;;marothiuser;;;;;;;;;;;x
d_minanter_hinterland;Minanter hinterland;Minanter hinterland;Minanter hinterland;;Minanter hinterland;;;;;;;;;x
d_minanter_hinterland_adj;Minanter hinterlandian;;Minanter hinterlander;;;;;;;;;;;x
d_minanter_plains;Minanter plains;Minanter plains;Minanter plains;;Minanter plains;;;;;;;;;x
d_minanter_plains_adj;Minanter plainsian;;Minanter plainser;;;;;;;;;;;x
d_montbelliard;Montbelliard;Montbelliard;Montbelliard;;Montbelliard;;;;;;;;;x
d_montbelliard_adj;Montbelliardian;;montbelliarder;;;;;;;;;;;x
d_montfort;Montfort;Montfort;Montfort;;Montfort;;;;;;;;;x
d_montfort_adj;Montfortian;;montforter;;;;;;;;;;;x
d_montsimmard;Montsimmard;Montsimmard;Montsimmard;;Montsimmard;;;;;;;;;x
d_montsimmard_adj;Montsimmardian;;montsimmarder;;;;;;;;;;;x
d_nahashin_lakes;Nahashin lakes;Nahashin lakes;Nahashin lakes;;Nahashin lakes;;;;;;;;;x
d_nahashin_lakes_adj;Nahashin lakesian;;Nahashin lakeser;;;;;;;;;;;x
d_nahashin_marshes;Nahashin Marshes;Nahashin Marshes;Nahashin Marshes;;Nahashin Marshes;;;;;;;;;x
d_nahashin_marshes_adj;Nahashin Marshesian;;Nahashin Marsheser;;;;;;;;;;;x
d_neromenian;Neromenian;Neromenian;Neromenian;;Neromenian;;;;;;;;;x
d_neromenian_adj;Neromenianian;;neromenianer;;;;;;;;;;;x
d_nessum;Nessum;Nessum;Nessum;;Nessum;;;;;;;;;x
d_nessum_adj;Nessumian;;nessumer;;;;;;;;;;;x
d_nevarra;Nevarra;Nevarra;Nevarra;;Nevarra;;;;;;;;;x
d_nevarra_adj;Nevarran;;nevarrer;;;;;;;;;;;x
d_nordbotton;Nordbotton;Nordbotton;Nordbotton;;Nordbotton;;;;;;;;;x
d_nordbotton_adj;Nordbottonian;;nordbottoner;;;;;;;;;;;x
d_north_brecilia;North Brecilia;North Brecilia;North Brecilia;;North Brecilia;;;;;;;;;x
d_north_brecilia_adj;North Brecilian;;North Breciler;;;;;;;;;;;x
d_nosh;Nosh;Nosh;Nosh;;Nosh;;;;;;;;;x
d_nosh_adj;Noshian;;nosher;;;;;;;;;;;x
d_oldstones;Oldstones;Oldstones;Oldstones;;Oldstones;;;;;;;;;x
d_oldstones_adj;Oldstonesian;;oldstoneser;;;;;;;;;;;x
d_orlesian_countryside;Orlesian countryside;Orlesian countryside;Orlesian countryside;;Orlesian countryside;;;;;;;;;x
d_orlesian_countryside_adj;Orlesian countrysidean;;Orlesian countrysider;;;;;;;;;;;x
d_orzammar;Orzammar;Orzammar;Orzammar;;Orzammar;;;;;;;;;x
d_orzammar_adj;Orzammarian;;orzammarer;;;;;;;;;;;x
d_ostagar;Ostagar;Ostagar;Ostagar;;Ostagar;;;;;;;;;x
d_ostagar_adj;Ostagarian;;ostagarer;;;;;;;;;;;x
d_ostwick;Ostwick;Ostwick;Ostwick;;Ostwick;;;;;;;;;x
d_ostwick_adj;Ostwickian;;ostwicker;;;;;;;;;;;x
d_outer_horn;Outer Horn;Outer Horn;Outer Horn;;Outer Horn;;;;;;;;;x
d_outer_horn_adj;Outer Hornian;;Outer Horner;;;;;;;;;;;x
d_par_vollen;Par Vollen;Par Vollen;Par Vollen;;Par Vollen;;;;;;;;;x
d_par_vollen_adj;Par Vollenian;;Par Vollener;;;;;;;;;;;x
d_passage_coast;Passage coast;Passage coast;Passage coast;;Passage coast;;;;;;;;;x
d_passage_coast_adj;Passage coastian;;Passage coaster;;;;;;;;;;;x
d_pasus;Pasus;Pasus;Pasus;;Pasus;;;;;;;;;x
d_pasus_adj;Pasusian;;pasuser;;;;;;;;;;;x
d_perendale;Perendale;Perendale;Perendale;;Perendale;;;;;;;;;x
d_perendale_adj;Perendalean;;perendaler;;;;;;;;;;;x
d_perivantium;Perivantium;Perivantium;Perivantium;;Perivantium;;;;;;;;;x
d_perivantium_adj;Perivantiumian;;perivantiumer;;;;;;;;;;;x
d_planascene_forest;Planascene forest;Planascene forest;Planascene forest;;Planascene forest;;;;;;;;;x
d_planascene_forest_adj;Planascene forestian;;Planascene forester;;;;;;;;;;;x
d_qarinus;Qarinus;Qarinus;Qarinus;;Qarinus;;;;;;;;;x
d_qarinus_adj;Qarinusian;;qarinuser;;;;;;;;;;;x
d_qunandar;Qunandar;Qunandar;Qunandar;;Qunandar;;;;;;;;;x
d_qunandar_adj;Qunandarian;;qunandarer;;;;;;;;;;;x
d_qundalon;Qundalon;Qundalon;Qundalon;;Qundalon;;;;;;;;;x
d_qundalon_adj;Qundalonian;;qundaloner;;;;;;;;;;;x
d_ravens_keep;Raven's keep;Raven's keep;Raven's keep;;Raven's keep;;;;;;;;;x
d_ravens_keep_adj;Raven's keepian;;Raven's keeper;;;;;;;;;;;x
d_redcliffe;Redcliffe;Redcliffe;Redcliffe;;Redcliffe;;;;;;;;;x
d_redcliffe_adj;Redcliffean;;redcliffer;;;;;;;;;;;x
d_redhold;Redhold;Redhold;Redhold;;Redhold;;;;;;;;;x
d_redhold_adj;Redholdian;;redholder;;;;;;;;;;;x
d_revann_thaig;Revann thaig;Revann thaig;Revann thaig;;Revann thaig;;;;;;;;;x
d_revann_thaig_adj;Revann thaigian;;Revann thaiger;;;;;;;;;;;x
d_rialto;Rialto;Rialto;Rialto;;Rialto;;;;;;;;;x
d_rialto_adj;Rialtian;;rialter;;;;;;;;;;;x
d_seaside;Seaside;Seaside;Seaside;;Seaside;;;;;;;;;x
d_seaside_adj;Seasidean;;seasider;;;;;;;;;;;x
d_seere;Seere;Seere;Seere;;Seere;;;;;;;;;x
d_seere_adj;Seerean;;seerer;;;;;;;;;;;x
d_seheron;Seheron;Seheron;Seheron;;Seheron;;;;;;;;;x
d_seheron_adj;Seheronian;;seheroner;;;;;;;;;;;x
d_seleny;Seleny;Seleny;Seleny;;Seleny;;;;;;;;;x
d_seleny_adj;Selenian;;selener;;;;;;;;;;;x
d_serault;Serault;Serault;Serault;;Serault;;;;;;;;;x
d_serault_adj;Seraultian;;seraulter;;;;;;;;;;;x
d_serrant;Serrant;Serrant;Serrant;;Serrant;;;;;;;;;x
d_serrant_adj;Serrantian;;serranter;;;;;;;;;;;x
d_skyhold;Skyhold;Skyhold;Skyhold;;Skyhold;;;;;;;;;x
d_skyhold_adj;Skyholdian;;skyholder;;;;;;;;;;;x
d_solas;Solas;Solas;Solas;;Solas;;;;;;;;;x
d_solas_adj;Solasian;;solaser;;;;;;;;;;;x
d_south_brecilia;South Brecilia;South Brecilia;South Brecilia;;South Brecilia;;;;;;;;;x
d_south_brecilia_adj;South Brecilian;;South Breciler;;;;;;;;;;;x
d_south_reach;South reach;South reach;South reach;;South reach;;;;;;;;;x
d_south_reach_adj;South reachian;;South reacher;;;;;;;;;;;x
d_southern_arlathan;Southern Arlathan;Southern Arlathan;Southern Arlathan;;Southern Arlathan;;;;;;;;;x
d_southern_arlathan_adj;Southern Arlathanian;;Southern Arlathaner;;;;;;;;;;;x
d_southron_hills;Southron hills;Southron hills;Southron hills;;Southron hills;;;;;;;;;x
d_southron_hills_adj;Southron hillsian;;Southron hillser;;;;;;;;;;;x
d_starkhaven;Starkhaven;Starkhaven;Starkhaven;;Starkhaven;;;;;;;;;x
d_starkhaven_adj;Starkhavenian;;starkhavener;;;;;;;;;;;x
d_stormhold;Stormhold;Stormhold;Stormhold;;Stormhold;;;;;;;;;x
d_stormhold_adj;Stormholdian;;stormholder;;;;;;;;;;;x
d_sulfur_lakes_pass;Sulfur Lakes Pass;Sulfur Lakes Pass;Sulfur Lakes Pass;;Sulfur Lakes Pass;;;;;;;;;x
d_sulfur_lakes_pass_adj;Sulfur Lakes Passian;;Sulfur Lakes Passer;;;;;;;;;;;x
d_sundarin;Sundarin;Sundarin;Sundarin;;Sundarin;;;;;;;;;x
d_sundarin_adj;Sundarinian;;sundariner;;;;;;;;;;;x
d_tallo;Tallo;Tallo;Tallo;;Tallo;;;;;;;;;x
d_tallo_adj;Tallian;;taller;;;;;;;;;;;x
d_tantervale;Tantervale;Tantervale;Tantervale;;Tantervale;;;;;;;;;x
d_tantervale_adj;Tantervalean;;tantervaler;;;;;;;;;;;x
d_teleum;Teleum;Teleum;Teleum;;Teleum;;;;;;;;;x
d_teleum_adj;Teleumian;;teleumer;;;;;;;;;;;x
d_the_abyssal_rift;The Abyssal Rift;The Abyssal Rift;The Abyssal Rift;;The Abyssal Rift;;;;;;;;;x
d_the_abyssal_rift_adj;The Abyssal Riftian;;The Abyssal Rifter;;;;;;;;;;;x
d_the_bannorn;The Bannorn;The Bannorn;The Bannorn;;The Bannorn;;;;;;;;;x
d_the_bannorn_adj;The Bannornian;;The Bannorner;;;;;;;;;;;x
d_the_blasted_hills;The Blasted Hills;The Blasted Hills;The Blasted Hills;;The Blasted Hills;;;;;;;;;x
d_the_blasted_hills_adj;The Blasted Hillsian;;The Blasted Hillser;;;;;;;;;;;x
d_the_dane_land;The Dane-land;The Dane-land;The Dane-land;;The Dane-land;;;;;;;;;x
d_the_dane_land_adj;The Dane-landian;;The Dane-lander;;;;;;;;;;;x
d_the_drylands;The drylands;The drylands;The drylands;;The drylands;;;;;;;;;x
d_the_drylands_adj;The drylandsian;;The drylandser;;;;;;;;;;;x
d_the_high_reaches;The High Reaches;The High Reaches;The High Reaches;;The High Reaches;;;;;;;;;x
d_the_high_reaches_adj;The High Reachesian;;The High Reacheser;;;;;;;;;;;x
d_the_hissing_wastes;The Hissing Wastes;The Hissing Wastes;The Hissing Wastes;;The Hissing Wastes;;;;;;;;;x
d_the_hissing_wastes_adj;The Hissing Wastesian;;The Hissing Wasteser;;;;;;;;;;;x
d_the_wandered_hills;The Wandered Hills;The Wandered Hills;The Wandered Hills;;The Wandered Hills;;;;;;;;;x
d_the_wandered_hills_adj;The Wandered Hillsian;;The Wandered Hillser;;;;;;;;;;;x
d_the_western_approach;The Western Approach;The Western Approach;The Western Approach;;The Western Approach;;;;;;;;;x
d_the_western_approach_adj;The Western Approachian;;The Western Approacher;;;;;;;;;;;x
d_the_weyrns;The Weyrns;The Weyrns;The Weyrns;;The Weyrns;;;;;;;;;x
d_the_weyrns_adj;The Weyrnsian;;The Weyrnser;;;;;;;;;;;x
d_trevis;Trevis;Trevis;Trevis;;Trevis;;;;;;;;;x
d_trevis_adj;Trevisian;;treviser;;;;;;;;;;;x
d_treviso;Treviso;Treviso;Treviso;;Treviso;;;;;;;;;x
d_treviso_adj;Trevisian;;treviser;;;;;;;;;;;x
d_udher;Udher;Udher;Udher;;Udher;;;;;;;;;x
d_udher_adj;Udherian;;udherer;;;;;;;;;;;x
d_urthemiel_plateau;Urthemiel Plateau;Urthemiel Plateau;Urthemiel Plateau;;Urthemiel Plateau;;;;;;;;;x
d_urthemiel_plateau_adj;Urthemiel Platian;;Urthemiel Plater;;;;;;;;;;;x
d_val_chevin;Val Chevin;Val Chevin;Val Chevin;;Val Chevin;;;;;;;;;x
d_val_chevin_adj;Val Chevinian;;Val Cheviner;;;;;;;;;;;x
d_val_dorm;Val Dorm;Val Dorm;Val Dorm;;Val Dorm;;;;;;;;;x
d_val_dorm_adj;Val Dormian;;Val Dormer;;;;;;;;;;;x
d_val_firmin;Val Firmin;Val Firmin;Val Firmin;;Val Firmin;;;;;;;;;x
d_val_firmin_adj;Val Firminian;;Val Firminer;;;;;;;;;;;x
d_val_foret;Val Foret;Val Foret;Val Foret;;Val Foret;;;;;;;;;x
d_val_foret_adj;Val Foretian;;Val Foreter;;;;;;;;;;;x
d_val_gamord;Val Gamord;Val Gamord;Val Gamord;;Val Gamord;;;;;;;;;x
d_val_gamord_adj;Val Gamordian;;Val Gamorder;;;;;;;;;;;x
d_val_royaux;Val Royaux;Val Royaux;Val Royaux;;Val Royaux;;;;;;;;;x
d_val_royaux_adj;Val Royauxian;;Val Royauxer;;;;;;;;;;;x
d_valarian_fields;Valarian Fields;Valarian Fields;Valarian Fields;;Valarian Fields;;;;;;;;;x
d_valarian_fields_adj;Valarian Fieldsian;;Valarian Fieldser;;;;;;;;;;;x
d_valdasine;Valdasine;Valdasine;Valdasine;;Valdasine;;;;;;;;;x
d_valdasine_adj;Valdasinean;;valdasiner;;;;;;;;;;;x
d_valdesine_thaig;Valdesine thaig;Valdesine thaig;Valdesine thaig;;Valdesine thaig;;;;;;;;;x
d_valdesine_thaig_adj;Valdesine thaigian;;Valdesine thaiger;;;;;;;;;;;x
d_velum;Velum;Velum;Velum;;Velum;;;;;;;;;x
d_velum_adj;Velumian;;velumer;;;;;;;;;;;x
d_verchiel;Verchiel;Verchiel;Verchiel;;Verchiel;;;;;;;;;x
d_verchiel_adj;Verchielian;;verchieler;;;;;;;;;;;x
d_versone;Versone;Versone;Versone;;Versone;;;;;;;;;x
